15:42:44.737,28 
15:42:44.838,31 
15:42:44.940,18 
15:42:45.041,17 
15:42:45.142,26 
15:42:45.243,40 
15:42:45.344,41 
15:42:45.446,24 
15:42:45.547,22 
15:42:45.648,27 
15:42:45.749,22 
15:42:45.851,28 
15:42:45.952,27 
15:42:46.053,19 
15:42:46.154,21 
15:42:46.256,14 
15:42:46.357,12 
15:42:46.458,19 
15:42:46.559,19 
15:42:46.661,20 
15:42:46.762,31 
15:42:46.863,23 
15:42:46.964,18 
15:42:47.066,35 
15:42:47.167,24 
15:42:47.268,12 
15:42:47.369,27 
15:42:47.471,27 
15:42:47.572,16 
15:42:47.673,61 
15:42:47.774,59 
15:42:47.875,47 
15:42:47.977,28 
15:42:48.078,21 
15:42:48.179,48 
15:42:48.280,38 
15:42:48.382,27 
15:42:48.483,22 
15:42:48.584,29 
15:42:48.685,28 
15:42:48.787,45 
15:42:48.888,36 
15:42:48.989,19 
15:42:49.090,59 
15:42:49.192,34 
15:42:49.293,28 
15:42:49.394,29 
15:42:49.495,43 
15:42:49.597,41 
15:42:49.698,50 
15:42:49.799,54 
15:42:49.900,55 
15:42:50.002,76 
15:42:50.103,42 
15:42:50.204,54 
15:42:50.305,68 
15:42:50.407,30 
15:42:50.508,29 
15:42:50.609,35 
15:42:50.710,32 
15:42:50.812,19 
15:42:50.913,19 
15:42:51.014,33 
15:42:51.115,42 
15:42:51.217,27 
15:42:51.318,27 
15:42:51.419,24 
15:42:51.520,42 
15:42:51.622,38 
15:42:51.723,102 
15:42:51.824,70 
15:42:51.925,56 
15:42:52.027,27 
15:42:52.128,33 
15:42:52.229,20 
15:42:52.330,35 
15:42:52.432,43 
15:42:52.533,24 
15:42:52.634,41 
15:42:52.735,47 
15:42:52.836,39 
15:42:52.938,40 
15:42:53.039,42 
15:42:53.140,35 
15:42:53.241,40 
15:42:53.343,33 
15:42:53.444,27 
15:42:53.545,24 
15:42:53.646,57 
15:42:53.748,34 
15:42:53.849,104 
15:42:53.950,70 
15:42:54.051,85 
15:42:54.153,64 
15:42:54.254,50 
15:42:54.355,35 
15:42:54.456,49 
15:42:54.558,51 
15:42:54.659,37 
15:42:54.760,32 
15:42:54.861,58 
15:42:54.962,42 
15:42:55.064,45 
15:42:55.165,26 
15:42:55.266,29 
15:42:55.367,15 
15:42:55.469,50 
15:42:55.570,40 
15:42:55.671,47 
15:42:55.772,51 
15:42:55.874,68 
15:42:55.975,83 
15:42:56.076,47 
15:42:56.177,84 
15:42:56.279,40 
15:42:56.380,65 
15:42:56.481,100 
15:42:56.582,62 
15:42:56.684,81 
15:42:56.785,42 
15:42:56.886,63 
15:42:56.987,104 
15:42:57.088,81 
15:42:57.190,67 
15:42:57.291,51 
15:42:57.392,41 
15:42:57.493,60 
15:42:57.595,33 
15:42:57.696,36 
15:42:57.797,22 
15:42:57.898,44 
15:42:58.000,44 
15:42:58.101,48 
15:42:58.202,76 
15:42:58.303,49 
15:42:58.405,57 
15:42:58.506,45 
15:42:58.607,31 
15:42:58.708,31 
15:42:58.809,19 
15:42:58.911,33 
15:42:59.012,25 
15:42:59.113,30 
15:42:59.215,16 
15:42:59.316,42 
15:42:59.417,36 
15:42:59.518,31 
15:42:59.620,54 
15:42:59.721,52 
15:42:59.822,66 
15:42:59.923,46 
15:43:00.025,49 
15:43:00.126,31 
15:43:00.227,59 
15:43:00.328,49 
15:43:00.430,41 
15:43:00.531,33 
15:43:00.632,47 
15:43:00.733,36 
15:43:00.834,162 
15:43:00.936,102 
15:43:01.037,63 
15:43:01.139,50 
15:43:01.240,61 
15:43:01.341,80 
15:43:01.443,47 
15:43:01.544,53 
15:43:01.645,36 
15:43:01.746,43 
15:43:01.847,41 
15:43:01.949,56 
15:43:02.050,52 
15:43:02.151,44 
15:43:02.252,38 
15:43:02.353,29 
15:43:02.455,57 
15:43:02.556,41 
15:43:02.657,41 
15:43:02.758,43 
15:43:02.859,44 
15:43:02.961,60 
15:43:03.062,38 
15:43:03.163,29 
15:43:03.264,25 
15:43:03.366,35 
15:43:03.467,60 
15:43:03.568,29 
15:43:03.669,35 
15:43:03.771,28 
15:43:03.872,19 
15:43:03.973,13 
15:43:04.074,48 
15:43:04.176,25 
15:43:04.277,31 
15:43:04.378,41 
15:43:04.479,40 
15:43:04.580,37 
15:43:04.682,28 
15:43:04.783,16 
15:43:04.884,9 
15:43:04.985,24 
15:43:05.086,21 
15:43:05.187,19 
15:43:05.289,20 
15:43:05.390,31 
15:43:05.491,19 
15:43:05.592,20 
15:43:05.693,36 
15:43:05.795,33 
15:43:05.896,41 
15:43:05.997,28 
15:43:06.098,31 
15:43:06.199,44 
15:43:06.301,29 
15:43:06.402,16 
15:43:06.503,28 
15:43:06.604,30 
15:43:06.705,26 
15:43:06.807,22 
15:43:06.908,31 
15:43:07.009,22 
15:43:07.110,20 
15:43:07.211,64 
15:43:07.313,49 
15:43:07.414,33 
15:43:07.515,42 
15:43:07.616,51 
15:43:07.717,52 
15:43:07.818,39 
15:43:07.920,28 
15:43:08.021,31 
15:43:08.122,29 
15:43:08.223,30 
15:43:08.324,26 
15:43:08.426,34 
15:43:08.527,26 
15:43:08.628,28 
15:43:08.729,76 
15:43:08.830,35 
15:43:08.931,39 
15:43:09.033,37 
15:43:09.134,19 
15:43:09.235,45 
15:43:09.336,31 
15:43:09.437,25 
15:43:09.539,17 
15:43:09.640,15 
15:43:09.741,21 
15:43:09.842,36 
15:43:09.943,49 
15:43:10.044,51 
15:43:10.146,54 
15:43:10.247,41 
15:43:10.348,78 
15:43:10.449,49 
15:43:10.550,55 
15:43:10.652,68 
15:43:10.753,60 
15:43:10.854,64 
15:43:10.955,26 
15:43:11.056,48 
15:43:11.157,33 
15:43:11.259,24 
15:43:11.360,13 
15:43:11.461,65 
15:43:11.562,38 
15:43:11.663,32 
15:43:11.765,49 
15:43:11.866,69 
15:43:11.967,83 
15:43:12.068,59 
15:43:12.169,39 
15:43:12.271,34 
15:43:12.372,27 
15:43:12.473,29 
15:43:12.574,20 
15:43:12.675,38 
15:43:12.777,21 
15:43:12.878,12 
15:43:12.979,39 
15:43:13.080,81 
15:43:13.181,79 
15:43:13.283,66 
15:43:13.384,49 
15:43:13.485,40 
15:43:13.586,48 
15:43:13.687,71 
15:43:13.789,70 
15:43:13.890,67 
15:43:13.991,56 
15:43:14.092,39 
15:43:14.194,35 
15:43:14.295,24 
15:43:14.396,42 
15:43:14.498,22 
15:43:14.599,19 
15:43:14.700,41 
15:43:14.801,35 
15:43:14.902,18 
15:43:15.004,36 
15:43:15.105,43 
15:43:15.206,79 
15:43:15.307,124 
15:43:15.409,84 
15:43:15.510,85 
15:43:15.611,88 
15:43:15.712,82 
15:43:15.814,52 
15:43:15.915,45 
15:43:16.016,41 
15:43:16.117,27 
15:43:16.219,27 
15:43:16.320,30 
15:43:16.421,80 
15:43:16.522,46 
15:43:16.623,47 
15:43:16.725,45 
15:43:16.826,54 
15:43:16.927,59 
15:43:17.028,76 
15:43:17.130,87 
15:43:17.231,82 
15:43:17.332,99 
15:43:17.433,97 
15:43:17.535,80 
15:43:17.636,59 
15:43:17.737,63 
15:43:17.838,52 
15:43:17.940,40 
15:43:18.041,39 
15:43:18.142,26 
15:43:18.243,24 
15:43:18.345,28 
15:43:18.446,58 
15:43:18.547,42 
15:43:18.648,61 
15:43:18.750,62 
15:43:18.851,44 
15:43:18.952,58 
15:43:19.053,36 
15:43:19.155,23 
15:43:19.256,26 
15:43:19.357,35 
15:43:19.458,32 
15:43:19.559,36 
15:43:19.661,18 
15:43:19.762,22 
15:43:19.863,31 
15:43:19.964,20 
15:43:20.066,59 
15:43:20.167,31 
15:43:20.268,33 
15:43:20.369,64 
15:43:20.471,68 
15:43:20.572,76 
15:43:20.673,91 
15:43:20.774,71 
15:43:20.876,70 
15:43:20.977,67 
15:43:21.078,56 
15:43:21.179,36 
15:43:21.281,52 
15:43:21.382,51 
15:43:21.483,58 
15:43:21.584,56 
15:43:21.685,26 
15:43:21.787,19 
15:43:21.888,28 
15:43:21.989,37 
15:43:22.091,31 
15:43:22.192,14 
15:43:22.293,24 
15:43:22.394,73 
15:43:22.496,55 
15:43:22.597,59 
15:43:22.698,74 
15:43:22.799,74 
15:43:22.900,71 
15:43:23.002,66 
15:43:23.103,59 
15:43:23.204,41 
15:43:23.305,52 
15:43:23.407,36 
15:43:23.508,31 
15:43:23.609,65 
15:43:23.710,60 
15:43:23.812,43 
15:43:23.913,43 
15:43:24.014,42 
15:43:24.115,54 
15:43:24.217,49 
15:43:24.318,29 
15:43:24.419,29 
15:43:24.520,44 
15:43:24.622,43 
15:43:24.723,31 
15:43:24.824,56 
15:43:24.925,60 
15:43:25.027,76 
15:43:25.128,81 
15:43:25.229,77 
15:43:25.330,80 
15:43:25.432,72 
15:43:25.533,55 
15:43:25.634,44 
15:43:25.735,34 
15:43:25.837,28 
15:43:25.938,20 
15:43:26.039,46 
15:43:26.140,32 
15:43:26.242,42 
15:43:26.343,43 
15:43:26.444,48 
15:43:26.545,33 
15:43:26.646,38 
15:43:26.748,24 
15:43:26.849,21 
15:43:26.950,19 
15:43:27.051,20 
15:43:27.153,26 
15:43:27.254,19 
15:43:27.355,39 
15:43:27.457,48 
15:43:27.558,75 
15:43:27.659,81 
15:43:27.760,57 
15:43:27.861,57 
15:43:27.963,37 
15:43:28.064,38 
15:43:28.165,32 
15:43:28.266,28 
15:43:28.368,29 
15:43:28.469,27 
15:43:28.570,21 
15:43:28.671,27 
15:43:28.773,20 
15:43:28.874,26 
15:43:28.975,11 
15:43:29.076,19 
15:43:29.178,28 
15:43:29.279,39 
15:43:29.380,35 
15:43:29.481,66 
15:43:29.583,56 
15:43:29.684,36 
15:43:29.785,25 
15:43:29.886,17 
15:43:29.988,22 
15:43:30.089,20 
15:43:30.190,24 
15:43:30.291,24 
15:43:30.393,19 
15:43:30.494,8 
15:43:30.595,18 
15:43:30.696,30 
15:43:30.797,24 
15:43:30.899,18 
15:43:31.000,25 
15:43:31.101,31 
15:43:31.202,40 
15:43:31.304,56 
15:43:31.405,37 
15:43:31.506,75 
15:43:31.607,57 
15:43:31.709,81 
15:43:31.810,70 
15:43:31.911,78 
15:43:32.012,68 
15:43:32.114,56 
15:43:32.215,55 
15:43:32.316,44 
15:43:32.418,33 
15:43:32.519,36 
15:43:32.620,17 
15:43:32.721,13 
15:43:32.823,19 
15:43:32.924,38 
15:43:33.025,56 
15:43:33.126,33 
15:43:33.228,23 
15:43:33.329,23 
15:43:33.430,12 
15:43:33.531,41 
15:43:33.633,52 
15:43:33.734,73 
15:43:33.835,92 
15:43:33.936,80 
15:43:34.038,73 
15:43:34.139,63 
15:43:34.240,59 
15:43:34.341,43 
15:43:34.443,40 
15:43:34.544,38 
15:43:34.645,40 
15:43:34.746,40 
15:43:34.848,32 
15:43:34.949,31 
15:43:35.050,34 
15:43:35.151,54 
15:43:35.253,56 
15:43:35.354,38 
15:43:35.455,44 
15:43:35.556,51 
15:43:35.657,70 
15:43:35.759,64 
15:43:35.860,95 
15:43:35.961,80 
15:43:36.062,73 
15:43:36.164,49 
15:43:36.265,35 
15:43:36.366,19 
15:43:36.467,20 
15:43:36.569,22 
15:43:36.670,43 
15:43:36.771,136 
15:43:36.872,94 
15:43:36.974,46 
15:43:37.075,39 
15:43:37.176,56 
15:43:37.277,59 
15:43:37.379,38 
15:43:37.480,66 
15:43:37.581,75 
15:43:37.683,50 
15:43:37.784,46 
15:43:37.885,47 
15:43:37.986,26 
15:43:38.088,47 
15:43:38.189,50 
15:43:38.290,86 
15:43:38.391,85 
15:43:38.492,29 
15:43:38.594,39 
15:43:38.695,19 
15:43:38.796,49 
15:43:38.898,36 
15:43:38.999,101 
15:43:39.100,67 
15:43:39.201,82 
15:43:39.302,58 
15:43:39.404,31 
15:43:39.505,30 
15:43:39.606,29 
15:43:39.707,31 
15:43:39.809,49 
15:43:39.910,70 
15:43:40.011,34 
15:43:40.112,44 
15:43:40.214,63 
15:43:40.315,133 
15:43:40.416,115 
15:43:40.517,70 
15:43:40.619,134 
15:43:40.720,112 
15:43:40.821,68 
15:43:40.922,50 
15:43:41.024,27 
15:43:41.125,43 
15:43:41.226,49 
15:43:41.327,38 
15:43:41.429,28 
15:43:41.530,17 
15:43:41.631,41 
15:43:41.732,40 
15:43:41.834,36 
15:43:41.935,22 
15:43:42.036,44 
15:43:42.137,25 
15:43:42.239,27 
15:43:42.340,25 
15:43:42.441,24 
15:43:42.542,25 
15:43:42.644,28 
15:43:42.745,30 
15:43:42.846,35 
15:43:42.948,46 
15:43:43.049,41 
15:43:43.150,33 
15:43:43.251,39 
15:43:43.353,20 
15:43:43.454,27 
15:43:43.555,22 
15:43:43.656,15 
15:43:43.758,24 
15:43:43.859,20 
15:43:43.960,63 
15:43:44.061,65 
15:43:44.163,72 
15:43:44.264,73 
15:43:44.365,68 
15:43:44.466,33 
15:43:44.567,39 
15:43:44.669,22 
15:43:44.770,44 
15:43:44.871,47 
15:43:44.972,28 
15:43:45.074,15 
15:43:45.175,15 
15:43:45.276,14 
15:43:45.377,13 
15:43:45.479,9 
15:43:45.580,16 
15:43:45.681,8 
15:43:45.782,14 
15:43:45.884,14 
15:43:45.985,14 
15:43:46.086,16 
15:43:46.187,13 
15:43:46.289,6 
15:43:46.390,6 
15:43:46.491,12 
15:43:46.592,7 
15:43:46.694,8 
15:43:46.795,4 
15:43:46.896,6 
15:43:46.997,17 
15:43:47.099,64 
15:43:47.200,69 
15:43:47.301,66 
15:43:47.402,67 
15:43:47.504,58 
15:43:47.605,44 
15:43:47.706,50 
15:43:47.807,56 
15:43:47.909,49 
15:43:48.010,39 
15:43:48.111,40 
15:43:48.212,44 
15:43:48.314,52 
15:43:48.415,44 
15:43:48.516,39 
15:43:48.617,27 
15:43:48.719,29 
15:43:48.820,28 
15:43:48.921,31 
15:43:49.022,39 
15:43:49.124,26 
15:43:49.225,34 
15:43:49.326,32 
15:43:49.427,18 
15:43:49.529,25 
15:43:49.630,18 
15:43:49.731,29 
15:43:49.832,23 
15:43:49.933,24 
15:43:50.035,30 
15:43:50.136,25 
15:43:50.237,25 
15:43:50.338,22 
15:43:50.440,20 
15:43:50.541,19 
15:43:50.642,18 
15:43:50.743,21 
15:43:50.845,17 
15:43:50.946,25 
15:43:51.047,17 
15:43:51.149,17 
15:43:51.250,20 
15:43:51.351,16 
15:43:51.452,15 
15:43:51.553,12 
15:43:51.655,14 
15:43:51.756,13 
15:43:51.857,16 
15:43:51.958,15 
15:43:52.060,13 
15:43:52.161,22 
15:43:52.262,33 
15:43:52.363,41 
15:43:52.465,39 
15:43:52.566,27 
15:43:52.667,24 
15:43:52.768,18 
15:43:52.870,22 
15:43:52.971,15 
15:43:53.072,55 
15:43:53.173,38 
15:43:53.275,59 
15:43:53.376,37 
15:43:53.477,35 
15:43:53.578,36 
15:43:53.680,20 
15:43:53.781,22 
15:43:53.882,47 
15:43:53.983,40 
15:43:54.085,44 
15:43:54.186,54 
15:43:54.287,31 
15:43:54.388,108 
15:43:54.490,87 
15:43:54.591,45 
15:43:54.692,51 
15:43:54.793,89 
15:43:54.895,59 
15:43:54.996,46 
15:43:55.097,37 
15:43:55.198,43 
15:43:55.300,24 
15:43:55.401,16 
15:43:55.502,15 
15:43:55.603,12 
15:43:55.704,8 
15:43:55.806,33 
15:43:55.907,58 
15:43:56.008,39 
15:43:56.110,24 
15:43:56.211,39 
15:43:56.312,33 
15:43:56.413,32 
15:43:56.514,28 
15:43:56.616,30 
15:43:56.717,28 
15:43:56.818,44 
15:43:56.919,59 
15:43:57.021,34 
15:43:57.122,20 
15:43:57.223,28 
15:43:57.324,23 
15:43:57.426,11 
15:43:57.527,14 
15:43:57.628,39 
15:43:57.729,22 
15:43:57.831,18 
15:43:57.932,12 
15:43:58.033,15 
15:43:58.134,11 
15:43:58.236,23 
15:43:58.337,15 
15:43:58.438,19 
15:43:58.539,12 
15:43:58.641,20 
15:43:58.742,19 
15:43:58.843,12 
15:43:58.944,15 
15:43:59.046,13 
15:43:59.147,12 
15:43:59.248,8 
15:43:59.349,21 
15:43:59.451,38 
15:43:59.575,20 
15:43:59.676,20 
15:43:59.777,14 
15:43:59.879,8 
15:43:59.980,20 
15:44:00.081,14 
15:44:00.182,24 
15:44:00.284,34 
15:44:00.385,15 
15:44:00.486,12 
15:44:00.587,17 
15:44:00.689,19 
15:44:00.790,24 
15:44:00.891,20 
15:44:00.992,15 
15:44:01.094,47 
15:44:01.195,25 
15:44:01.296,78 
15:44:01.398,28 
15:44:01.499,12 
15:44:01.600,15 
15:44:01.701,23 
15:44:01.802,12 
15:44:01.903,14 
15:44:02.005,7 
15:44:02.106,5 
15:44:02.207,7 
15:44:02.308,5 
15:44:02.409,3 
15:44:02.511,7 
15:44:02.612,4 
15:44:02.713,3 
15:44:02.814,8 
15:44:02.915,9 
15:44:03.017,9 
15:44:03.118,9 
15:44:03.219,5 
15:44:03.320,6 
15:44:03.422,5 
15:44:03.523,8 
15:44:03.624,11 
15:44:03.725,9 
15:44:03.826,9 
15:44:03.927,9 
15:44:04.029,6 
15:44:04.130,4 
15:44:04.231,3 
15:44:04.332,3 
15:44:04.433,3 
15:44:04.535,3 
15:44:04.636,4 
15:44:04.737,3 
15:44:04.838,3 
15:44:04.939,3 
15:44:05.041,3 
15:44:05.142,4 
15:44:05.243,5 
15:44:05.344,7 
15:44:05.445,7 
15:44:05.547,6 
15:44:05.648,6 
15:44:05.749,7 
15:44:05.850,9 
15:44:05.951,8 
15:44:06.052,16 
15:44:06.154,20 
15:44:06.255,15 
15:44:06.356,7 
15:44:06.457,6 
15:44:06.558,8 
15:44:06.660,32 
15:44:06.761,42 
15:44:06.862,45 
15:44:06.963,52 
15:44:07.064,56 
15:44:07.166,59 
15:44:07.267,60 
15:44:07.368,62 
15:44:07.469,65 
15:44:07.570,68 
15:44:07.671,69 
15:44:07.773,68 
15:44:07.874,66 
15:44:07.975,67 
15:44:08.076,70 
15:44:08.177,69 
15:44:08.279,68 
15:44:08.380,109 
15:44:08.481,54 
15:44:08.582,46 
15:44:08.683,60 
15:44:08.785,63 
15:44:08.886,60 
15:44:08.987,58 
15:44:09.088,57 
15:44:09.189,57 
15:44:09.291,56 
15:44:09.392,54 
15:44:09.493,53 
15:44:09.594,54 
15:44:09.695,52 
15:44:09.796,51 
15:44:09.898,49 
15:44:09.999,49 
15:44:10.100,48 
15:44:10.201,49 
15:44:10.302,49 
15:44:10.404,49 
15:44:10.505,48 
15:44:10.606,47 
15:44:10.707,47 
15:44:10.808,48 
15:44:10.909,49 
15:44:11.011,49 
15:44:11.112,49 
15:44:11.213,48 
15:44:11.314,47 
15:44:11.415,48 
15:44:11.517,48 
15:44:11.618,49 
15:44:11.719,50 
15:44:11.820,51 
15:44:11.921,51 
15:44:12.023,52 
15:44:12.124,54 
15:44:12.225,54 
15:44:12.326,54 
15:44:12.427,51 
15:44:12.528,48 
15:44:12.630,48 
15:44:12.731,49 
15:44:12.832,49 
15:44:12.933,49 
15:44:13.034,49 
15:44:13.136,49 
15:44:13.237,48 
15:44:13.338,55 
15:44:13.439,66 
15:44:13.540,70 
15:44:13.641,76 
15:44:13.743,75 
15:44:13.844,77 
15:44:13.945,108 
15:44:14.046,122 
15:44:14.148,123 
15:44:14.249,109 
15:44:14.350,113 
15:44:14.451,124 
15:44:14.552,111 
15:44:14.653,124 
15:44:14.755,123 
15:44:14.856,127 
15:44:14.957,119 
15:44:15.058,111 
15:44:15.159,105 
15:44:15.261,114 
15:44:15.362,58 
15:44:15.463,73 
15:44:15.564,63 
15:44:15.665,53 
15:44:15.767,46 
15:44:15.868,42 
15:44:15.969,56 
15:44:16.070,32 
15:44:16.171,44 
15:44:16.272,68 
15:44:16.374,73 
15:44:16.475,43 
15:44:16.576,32 
15:44:16.677,39 
15:44:16.778,81 
15:44:16.880,60 
15:44:16.981,90 
15:44:17.082,56 
15:44:17.183,48 
15:44:17.284,51 
15:44:17.385,41 
15:44:17.487,38 
15:44:17.588,51 
15:44:17.689,38 
15:44:17.790,23 
15:44:17.891,110 
15:44:17.993,56 
15:44:18.094,52 
15:44:18.195,33 
15:44:18.296,26 
15:44:18.397,25 
15:44:18.499,72 
15:44:18.600,73 
15:44:18.701,76 
15:44:18.802,88 
15:44:18.903,57 
15:44:19.005,51 
15:44:19.106,47 
15:44:19.207,48 
15:44:19.308,85 
15:44:19.409,67 
15:44:19.511,67 
15:44:19.612,72 
15:44:19.713,60 
15:44:19.814,24 
15:44:19.915,30 
15:44:20.016,44 
15:44:20.118,44 
15:44:20.219,50 
15:44:20.320,28 
15:44:20.421,35 
15:44:20.522,28 
15:44:20.624,38 
15:44:20.725,28 
15:44:20.826,24 
15:44:20.927,87 
15:44:21.028,56 
15:44:21.129,65 
15:44:21.231,38 
15:44:21.332,40 
15:44:21.433,64 
15:44:21.534,73 
15:44:21.635,76 
15:44:21.737,64 
15:44:21.838,77 
15:44:21.939,60 
15:44:22.040,38 
15:44:22.141,54 
15:44:22.242,53 
15:44:22.344,63 
15:44:22.445,76 
15:44:22.546,67 
15:44:22.647,81 
15:44:22.748,70 
15:44:22.850,68 
15:44:22.951,88 
15:44:23.052,52 
15:44:23.153,39 
15:44:23.254,60 
15:44:23.355,40 
15:44:23.457,57 
15:44:23.558,48 
15:44:23.659,55 
15:44:23.760,91 
15:44:23.861,97 
15:44:23.963,63 
15:44:24.064,53 
15:44:24.165,71 
15:44:24.266,89 
15:44:24.367,85 
15:44:24.469,70 
15:44:24.570,94 
15:44:24.671,92 
15:44:24.772,63 
15:44:24.873,55 
15:44:24.975,44 
15:44:25.076,48 
15:44:25.177,34 
15:44:25.278,44 
15:44:25.379,56 
15:44:25.481,104 
15:44:25.582,52 
15:44:25.683,74 
15:44:25.784,71 
15:44:25.885,49 
15:44:25.986,56 
15:44:26.088,87 
15:44:26.189,60 
15:44:26.290,73 
15:44:26.391,70 
15:44:26.492,132 
15:44:26.594,121 
15:44:26.695,82 
15:44:26.796,55 
15:44:26.897,43 
15:44:26.998,33 
15:44:27.099,55 
15:44:27.201,40 
15:44:27.302,46 
15:44:27.403,48 
15:44:27.504,57 
15:44:27.605,72 
15:44:27.707,88 
15:44:27.808,91 
15:44:27.909,85 
15:44:28.010,107 
15:44:28.111,94 
15:44:28.213,47 
15:44:28.314,57 
15:44:28.415,46 
15:44:28.516,88 
15:44:28.617,109 
15:44:28.718,63 
15:44:28.820,89 
15:44:28.921,63 
15:44:29.022,33 
15:44:29.123,27 
15:44:29.224,81 
15:44:29.326,118 
15:44:29.427,68 
15:44:29.528,63 
15:44:29.629,53 
15:44:29.730,98 
15:44:29.832,56 
15:44:29.933,47 
15:44:30.034,123 
15:44:30.135,143 
15:44:30.237,145 
15:44:30.338,94 
15:44:30.439,79 
15:44:30.540,75 
15:44:30.641,113 
15:44:30.742,104 
15:44:30.844,105 
15:44:30.945,127 
15:44:31.046,76 
15:44:31.147,63 
15:44:31.248,109 
15:44:31.350,201 
15:44:31.451,133 
15:44:31.552,167 
15:44:31.653,103 
15:44:31.754,131 
15:44:31.856,107 
15:44:31.957,111 
15:44:32.058,68 
15:44:32.159,84 
15:44:32.260,88 
15:44:32.362,83 
15:44:32.463,85 
15:44:32.564,81 
15:44:32.665,57 
15:44:32.766,92 
15:44:32.867,59 
15:44:32.969,33 
15:44:33.070,72 
15:44:33.171,65 
15:44:33.272,64 
15:44:33.373,60 
15:44:33.475,52 
15:44:33.576,68 
15:44:33.677,134 
15:44:33.778,63 
15:44:33.879,43 
15:44:33.981,75 
